-0.0096472,-6.6233,1
1.0459,1.1294,-1
1.1441,1.9069,-1
1.1841,1.1912,-1
-1.9165,-1.0647,1
0.31848,-4.3473,1
1.8217,-2.3873,1
-2.8296,-1.1,1
-0.058166,-5.3139,1
1.4718,-6.5115,1
0.53178,-2.2977,1
1.7754,-2.1865,1
0.21542,0.17414,-1
0.68744,-4.0236,1
0.74002,2.1199,-1
-4.3881,-2.1587,1
0.27306,0.59956,-1
0.41142,-4.9933,1
-1.0079,-3.1429,1
0.52467,-2.3576,1
-0.9694,-4.1123,1
2.0746,0.41545,-1
-4.8618,-8.6735,1
-1.1233,-5.0309,1
0.93297,1.5817,-1
-2.6773,-8.4416,1
2.1002,1.4054,-1
2.3524,0.1198,-1
-1.7736,-2.9342,1
0.25178,0.89292,-1
-3.0437,-2.6909,1
-0.94972,-3.4897,1
-0.14872,2.1034,-1
-2.0965,-3.3385,1
-3.1075,-4.1029,1
-1.4295,-2.6707,1
-0.3496,1.0952,-1
-2.3078,-0.094712,1
0.46238,0.58673,-1
-0.43624,-2.2861,1
1.9604,2.2168,-1
-0.18531,-1.3942,-1
-0.89897,-2.9043,1
0.2024,-3.9475,1
0.58725,-0.23203,-1
1.5602,0.19421,-1
-1.6497,-0.24998,1
0.089659,-0.62121,-1
0.021869,-4.2404,1
2.5083,-0.96172,1
-0.59881,0.5532,-1
0.82662,-6.0583,1
-0.89347,-3.9802,1
0.16148,-3.7335,1
-3.2769,0.31705,1
2.6394,-0.03133,-1
-0.18426,-5.3214,1
0.48438,-1.8976,1
-0.37198,-1.1623,1
-0.58656,-1.4561,1
-2.747,-4.3209,1
-4.2334,-1.1486,1
-1.5209,-4.7552,1
-0.26462,-6.3662,1
-2.9706,-5.9362,1
-0.010733,-1.9922,1
-1.4654,-5.4972,1
-2.8687,-4.2655,1
-4.4145,0.43379,1
-0.69056,-6.4791,1
-0.048083,-6.6056,1
1.3255,0.7498,-1
-1.0409,-3.9038,1
1.5763,2.2839,-1
-1.7094,-1.8777,1
-1.0813,-1.5847,1
1.9893,-0.86126,1
0.64647,2.8904,-1
-2.6935,-2.1568,1
-1.0762,-0.27377,1
-2.2666,-3.2771,1
-2.4628,-3.4615,1
-0.033914,-5.3069,1
2.7376,2.3048,-1
0.62727,-7.1933,1
-6.5852,-1.3114,1
1.2006,-3.5563,1
0.95564,1.8054,-1
0.83083,2.0346,-1
2.5445,0.65248,-1
0.59568,1.8778,-1
1.5203,2.1272,-1
-2.2114,-5.8745,1
1.3669,1.7831,-1
3.0962,-3.3019,1
-0.1754,-5.5837,1
-2.4304,-4.5808,1
-2.3314,1.411,1
-4.7914,-2.0603,1
-3.53,-2.7754,1
-3.4009,-7.0108,1
-1.8447,0.19187,1
-1.2361,-5.5162,1
-4.0796,-0.6768,1
1.08,0.89334,-1
-2.2252,-6.2393,1
0.16877,2.5257,-1
-3.6036,-2.8047,1
-0.41068,-3.7513,1
2.8329,-2.8818,1
-0.8349,-3.7581,1
2.0538,0.87096,-1
0.41452,-5.861,1
2.4735,-3.8675,1
0.31304,-4.698,1
-0.33916,1.2196,-1
-1.1053,-3.5658,1
-3.3833,-3.3162,1
3.7357,-0.6505,1
1.7103,-0.62504,1
0.58963,-2.0604,1
-0.35623,-6.4789,1
0.53225,0.81025,-1
-2.013,-1.2031,1
0.27067,2.6855,-1
0.88181,2.7519,-1
1.9869,1.3486,-1
-1.0116,-3.4598,1
1.088,2.5843,-1
2.0497,0.09576,1
3.0071,1.7594,-1
-1.9266,-4.0451,1
3.327,-5.8108,1
-1.9823,-2.7674,1
-0.97975,-6.546,1
-5.6701,-2.8372,1
-0.20881,-4.3836,1
-0.021345,-1.7468,1
2.2395,0.64687,-1
-4.5635,-0.4363,1
-2.1216,-3.208,1
-1.0691,-2.2249,1
0.18064,-5.4245,1
0.33685,2.1189,-1
-0.89668,-6.0225,1
-0.99039,-3.2142,1
1.5094,1.4336,-1
-0.53516,-1.458,1
-0.54579,-3.6461,1
-0.67628,-1.7461,1
-1.8586,-1.4292,1
-0.30937,-5.6303,1
1.4676,1.5376,-1
1.3934,0.44891,-1
-2.1052,-5.2841,1
-1.4045,-6.9117,1
-2.9715,-4.5247,1
0.38282,-0.66307,1
0.37367,-1.338,1
0.051489,1.5992,-1
1.2135,2.9031,-1
2.9158,-0.28368,-1
0.029067,2.51,-1
0.44245,2.2399,-1
0.46956,-3.9439,1
0.57753,-3.2406,1
-2.6787,-1.8548,1
6.0275,-0.38122,1
1.6241,-1.7038,1
-2.7235,-4.5467,1
1.3541,1.6466,-1
1.2331,-5.1884,1
2.4557,0.50285,1
-0.45165,-0.96167,1
0.7244,-3.4848,1
-4.9511,-0.72524,1
3.1987,-2.1889,1
-4.6072,-9.0168,1
0.59366,0.37339,-1
1.8735,-3.8063,1
0.68347,1.0229,-1
-2.1792,-2.7942,1
-1.2647,-2.3542,1
1.5545,1.1557,-1
-2.7183,-4.2371,1
-1.6397,1.819,1
2.1086,1.2826,-1
2.4767,1.3942,-1
-1.8691,-4.5887,1
-2.6748,-5.892,1
1.9532,1.5212,-1
2.1657,2.688,-1
0.76301,0.98633,-1
1.3694,-3.1537,1
-3.0249,-2.6742,1
0.18927,1.3081,-1
0.29601,-2.5766,1
-1.3946,-1.2439,1
1.7767,0.77021,1
-3.0418,2.2333,1
-2.451,-1.0427,1
-2.0256,-3.1065,1
-0.61839,-6.1976,1
1.3559,2.5158,-1
0.45089,1.6321,-1
0.83669,2.1021,-1
1.2527,0.27382,-1
-1.6994,-3.2906,1
0.23054,1.7654,1
-1.9144,-2.5833,1
0.61337,3.0093,-1
0.089049,-3.0031,1
-0.80246,-5.2901,1
-1.6525,-0.50706,1
2.3567,3.0811,-1
-4.4871,-1.6018,1
-1.2305,-5.3875,1
-0.12395,2.3501,-1
-5.2603,-5.7695,1
1.7678,-5.3192,1
0.4889,-2.0997,1
2.8753,1.6311,-1
2.6404,1.4637,-1
1.6917,-0.028007,1
2.4388,2.4099,-1
-0.90051,-0.7372,1
-2.5645,-3.4698,1
-1.0252,-4.5671,1
0.56557,-3.6588,1
-1.4514,-3.925,1
1.2436,1.3116,-1
1.2732,-1.9144,1
-4.3378,-3.2966,1
-1.9097,-3.9076,1
1.7719,1.4592,-1
0.63298,-3.2122,1
1.5782,0.24639,-1
-2.2423,-4.1931,1
1.4496,3.2048,-1
2.3866,0.54011,-1
1.2341,2.8979,-1
-0.621,-2.9664,1
0.904,0.030401,-1
-1.4878,-4.1423,1
-0.99621,-2.5985,1
0.83306,-0.45258,-1
-2.3428,-0.19415,1
-1.6936,-1.1081,1
0.11604,-4.3652,1
-0.30489,-1.7542,1
2.751,0.38841,-1
-0.84767,-5.3749,1
-1.0141,-0.52416,1
-4.2043,-3.4847,1
1.0733,-2.8891,1
-2.111,-2.9609,1
1.6257,-0.15267,-1
1.7888,2.0085,-1
-1.9854,-3.6167,1
-0.83625,-3.2502,1
0.97296,1.2606,-1
-2.9323,-2.7019,1
2.405,-0.8688,-1
-2.094,-4.9611,1
-1.9906,-3.3822,1
-1.4379,-0.008571,1
-1.1755,-1.9686,1
1.5767,2.5738,-1
-1.9253,-3.854,1
-1.4476,-2.1099,1
3.673,1.1209,-1
-1.701,1.568,-1
2.1632,2.0642,-1
-2.4335,-3.0992,1
3.1435,-6.4235,1
1.1957,2.4282,1
1.2612,-5.0701,1
1.1479,2.4195,-1
-1.6697,1.906,1
1.0353,-0.052726,1
0.19239,1.6891,-1
1.9976,-2.7898,1
-4.852,-4.7709,1
1.0186,1.9035,-1
-2.0965,-3.485,1
-2.1018,-3.1464,1
0.18706,-3.4084,1
-0.038306,0.61408,1
1.5285,-0.58286,1
1.2564,-5.237,1
-5.295,-5.1174,1
0.09413,-2.7433,1
-0.27384,-1.8127,1
0.97541,-3.4869,1
-0.42984,2.0521,-1
1.4561,1.8156,-1
-0.5382,2.3092,-1
-1.4698,-3.4998,1
-1.5624,-1.2414,1
2.0387,2.041,-1
-1.0146,-2.9689,1
2.8844,1.6152,-1
1.4817,-5.884,1
-0.22397,-4.797,1
-2.9725,-4.3097,1
0.49918,1.7613,-1
2.0488,0.87578,-1
2.5837,3.2309,-1
-1.5747,-2.7422,1
-3.1875,-2.643,1
0.95756,1.1951,-1
-2.795,-6.6099,1
-2.397,-4.2028,1
2.3193,1.2679,-1
1.6704,1.7068,-1
1.068,-3.8072,1
0.71504,0.87774,-1
1.7306,1.4795,-1
0.17427,1.2237,1
-1.1269,-3.4617,1
-1.7848,-1.7966,1
0.11681,0.4472,-1
1.2332,0.583,-1
-2.4525,-3.7983,1
-4.3848,-0.43936,1
0.91296,3.109,-1
0.51423,-9.9906,1
-0.40251,-3.7042,1
-1.4968,-6.5847,1
-2.4841,-1.5349,1
-2.0269,-4.5996,1
1.4992,1.3699,-1
-2.7457,-2.6763,1
-1.62,-4.6702,1
1.5438,2.8127,-1
-1.6748,-5.0844,1
1.8534,1.5431,-1
1.4151,-0.052784,-1
-3.1099,-3.1887,1
-1.6238,-0.059973,1
-3.056,-5.7924,1
0.65572,-1.7798,1
-0.14854,-3.6658,1
2.6871,-3.3571,1
-0.38796,-4.6279,1
0.86621,0.56588,-1
-0.39217,0.89393,-1
-2.9346,-2.7786,1
0.62392,-0.61172,-1
1.3892,-6.2406,1
-1.5822,-3.4402,1
-0.96477,-5.3386,1
1.569,1.7788,-1
-1.7463,-3.7742,1
1.6637,0.50333,-1
-1.8001,-2.589,1
0.97974,-5.1728,1
-0.28589,-1.0514,1
-2.5103,-0.40383,1
-1.6499,-1.7557,1
-0.44852,-2.7577,1
-2.5425,-1.151,1
-3.0434,-1.121,1
-1.0894,-1.9955,1
-4.5394,-5.5108,1
0.010234,-3.4536,1
-0.32535,-4.4576,1
0.2997,1.4021,-1
0.98771,-8.5398,1
-1.1895,-3.0016,1
-1.1771,-3.1785,1
-0.43954,0.6329,1
0.0454,0.39889,-1
0.099363,-4.4059,1
-3.036,-4.1425,1
-2.3086,0.81288,1
0.95436,2.1952,-1
-2.4585,-0.11958,1
-3.82,-3.3778,1
0.90662,1.806,-1
-2.6068,-0.83731,1
-3.0435,-3.216,1
-3.8525,-1.3715,1
-1.8843,-1.8665,1
-4.376,-2.2855,1
1.7301,2.6483,-1
0.70301,-4.3995,1
-0.045144,-2.0727,1
0.10784,-5.8853,1
1.435,2.772,-1
2.041,-0.56593,1
-2.035,-2.9121,1
1.2025,-5.2391,1
-4.1407,-1.5623,1
-0.5016,-6.0905,1
-1.027,4.404,1
-4.1171,-5.103,1
-3.8851,-1.7584,1
1.3039,-0.25477,-1
2.3052,-3.4208,1
1.1107,0.37148,-1
0.095963,-4.125,1
-0.38602,-1.3093,1
-3.0512,-2.9857,1
-3.196,-4.2283,1
0.47864,-5.1445,1
-1.4771,-4.2253,1
-3.0918,-2.8695,1
0.8806,-0.2917,-1
0.085043,-1.8666,1
-0.63746,-4.1448,1
0.52134,2.1536,-1
2.6084,1.5034,-1
-2.7332,-3.3045,1
0.94861,-3.2239,1
0.39864,-0.95581,1
1.6376,1.5591,-1
-2.5207,-2.8248,1
0.39808,-4.9513,1
-3.2542,-2.4516,1
1.6262,1.1251,-1
0.31286,-0.51553,-1
3.366,-4.5835,1
-1.9508,-1.6142,1
-2.3199,-2.8873,1
0.12083,-1.7553,1
-3.6388,-1.5772,1
-1.855,-4.7523,1
-1.2778,-4.3478,1
1.6468,1.7976,-1
0.2353,-3.0032,1
-0.23071,0.033541,-1
1.6459,2.2559,-1
-0.6149,-2.1605,1
1.4665,1.7507,-1
2.517,-3.9006,1
1.1729,2.7198,-1
0.3643,2.6867,-1
-2.6212,-2.241,1
-2.4233,-3.1766,1
0.34955,-5.1753,1
-0.60442,-2.156,1
0.90476,1.936,-1
-1.5475,-1.2747,1
-0.59717,-1.1248,1
1.939,-4.6616,1
0.88129,0.53325,-1
-1.4327,-2.5756,1
0.248,1.8081,1
1.0379,1.2154,-1
-0.15141,-3.7166,1
4.3586,-3.0154,1
-1.0819,-3.7141,1
0.23477,0.83135,-1
-4.9704,-5.0495,1
-1.4775,-5.0443,1
1.8025,1.9987,-1
0.90463,2.4619,-1
0.62357,0.8449,-1
2.7811,0.92391,-1
-0.689,0.84972,-1
2.2087,0.91516,-1
-2.0093,-5.4771,1
2.4628,0.37272,-1
0.89596,0.29423,-1
-0.53328,0.94858,-1
0.29709,-2.5245,1
2.6072,-1.0422,1
1.0618,1.2087,-1
-0.043606,-3.0015,1
-2.1044,-4.255,1
2.9689,-2.0632,1
0.71407,-4.8525,1
0.72934,-4.0586,1
-0.62215,-3.5423,1
1.3441,0.18303,-1
0.10322,2.5905,-1
-4.7678,-2.6203,1
-0.95907,0.88597,1
-0.7259,2.2416,-1
-2.4987,-4.2112,1
0.27514,1.581,-1
-1.7395,-3.646,1
4.2916,-3.0623,1
-1.9512,-2.5383,1
-2.1007,-5.8632,1
1.4205,-0.70165,1
-0.18857,1.9682,-1
-2.8647,-2.7393,1
-2.3017,2.1449,1
2.3448,2.3927,-1
-1.3518,-3.4246,1
-0.99136,-4.448,1
-1.0134,-6.0762,1
3.2748,-5.1763,1
1.5224,0.21027,-1
-2.5604,1.2068,1
2.3649,0.3874,-1
1.1498,-4.1238,1
2.3267,3.3981,-1
0.24469,1.5047,-1
2.0371,-0.87214,1
2.4536,0.75021,-1
-0.96588,-4.1057,1
-0.091935,1.9623,-1
-1.7412,-3.9936,1
2.5424,2.5323,-1
2.0951,0.90488,-1
1.4941,1.6616,-1
2.3824,1.3753,-1
-0.78504,1.337,-1
0.33907,-0.64212,1
1.6274,-3.948,1
2.4788,-4.3786,1
1.4508,2.8505,-1
2.4091,-3.5028,1
-2.9753,-4.9953,1
-0.52558,-6.0596,1
-0.68675,-6.0168,1
-5.1269,-5.2375,1
1.8799,1.5419,1
-3.31,-2.428,1
-0.76492,-5.8783,1
-0.67847,-4.0669,1
2.6007,2.0067,-1
2.4187,2.1466,-1
-1.4467,-3.6988,1
4.6752,-0.77033,-1
1.4386,2.7725,-1
0.78484,-2.1079,1
2.7647,-2.7384,1
-1.0594,-1.1174,1
1.144,2.6937,-1
-1.7508,-4.1764,1
0.86312,1.5829,-1
1.1629,0.29694,-1
-0.39837,-4.1894,1
-1.9777,-5.5422,1
-2.5327,-3.2676,1
2.2509,0.675,-1
-3.2123,-5.706,1
-3.3333,-4.6842,1
0.16319,2.0358,-1
0.44187,2.2262,-1
2.654,-4.0293,1
0.92124,2.3225,-1
0.12931,-3.4429,1
2.4865,1.1933,-1
2.7894,0.88008,-1
-1.8292,-3.0614,1
-1.2841,-4.6784,1
1.1225,1.838,-1
-2.1612,-6.042,1
1.6818,-3.4887,1
0.7097,-5.0484,1
0.47751,-4.4992,1
2.0417,-4.3415,1
-1.1701,-1.9198,1
0.47894,0.39763,-1
-4.6167,-4.9316,1
-2.677,-6.3073,1
0.84905,1.1223,-1
-0.455,-2.1607,1
-1.9358,-2.2273,1
4.0693,-3.422,1
0.58276,3.1045,-1
-5.8978,-2.6748,1
-0.14397,-7.4136,1
0.074995,-0.68812,1
-3.5681,-1.2388,1
1.1299,2.6054,-1
1.7111,0.77654,-1
1.816,-4.236,1
-2.4999,-2.1861,1
0.59678,1.7884,-1
-0.63957,-3.795,1
-4.4569,0.36318,1
-0.79697,-1.9542,1
1.3915,-0.10636,-1
1.6567,0.48473,-1
-0.91691,-5.0121,1
-4.2292,-1.5047,1
-1.3727,-5.3313,1
-2.2553,-5.9538,1
-1.5655,-3.4199,1
-2.8775,-3.5834,1
0.069551,-2.1078,1
-0.51086,-1.9385,1
-1.5626,-6.9664,1
1.9978,-0.79172,-1
1.3179,2.6707,-1
2.1224,1.9229,-1
0.71549,0.79698,-1
1.9287,-3.4393,1
1.8646,0.76818,-1
0.75853,3.0577,-1
-0.029369,-3.0299,1
-0.78581,-5.6285,1
1.5964,-0.31158,1
0.94666,-5.8532,1
-3.4984,-3.3278,1
-1.9293,-2.7156,1
-1.6059,-3.7293,1
0.20124,2.5074,-1
2.6132,0.83642,-1
0.4018,0.29078,-1
0.17587,-2.5466,1
-1.6335,-3.5214,1
-0.33958,-2.513,1
2.1801,0.83369,-1
-0.58787,-2.811,1
-0.23867,0.65484,1
-1.746,-3.3057,1
-3.7539,-4.0608,1
-1.7084,-0.94878,1
0.84595,-2.3546,1
2.6171,-2.6292,1
-0.17742,-4.8635,1
1.6427,-1.4975,1
-1.5703,-4.1594,1
-2.7458,-3.6229,1
-2.5146,2.6058,1
0.86359,-2.2023,1
-0.74482,-0.16469,1
-2.512,-4.2625,1
1.1009,1.7201,-1
0.4819,-4.189,1
0.56398,-7.4102,1
0.84306,0.48263,-1
-1.4089,-1.156,1
-0.044934,-4.1247,1
-1.8754,0.44349,1
-0.83785,-3.8809,1
-0.11325,-4.1827,1
-0.55125,-0.67792,1
-6.6762,-1.2826,1
-0.0046066,-7.0681,1
1.7027,-3.2828,1
-2.3952,-5.3672,1
0.80282,2.2543,-1
-4.3814,-2.6778,1
0.76455,1.7505,-1
0.38341,-4.8141,1
0.60082,1.0411,-1
0.40883,-6.6361,1
-1.674,-2.4194,1
1.9246,2.1439,-1
-1.8957,-2.7126,1
-0.76268,-2.9374,1
-1.2698,-3.9573,1
-1.0845,-2.2038,1
-3.1523,-6.0529,1
-2.1946,-4.9937,1
-2.0866,-0.30642,1
-1.2672,-4.3449,1
1.0313,-7.1929,1
3.3594,1.5935,-1
-0.52899,0.96871,-1
-3.5397,-1.8316,1
1.3937,-0.28204,-1
-2.1016,1.2014,1
-0.5869,-1.3604,1
-2.0683,-3.0163,1
-1.9881,-0.19855,1
-1.2216,-0.84222,1
-2.3631,-5.9552,1
-1.9219,-1.2002,1
-1.5948,-6.2653,1
-0.73192,2.1239,-1
0.3964,-1.3066,1
-1.8927,-2.2028,1
-5.0007,-2.4832,1
-0.93472,-5.5265,1
-0.13928,-3.3235,1
-1.6613,-2.7431,1
3.7266,-5.0811,1
1.2669,-6.3304,1
-0.42376,-4.5035,1
-0.5951,1.4977,1
-0.6603,1.2323,-1
-0.73883,-1.0554,1
-1.126,-3.4549,1
1.1209,1.1706,-1
1.045,1.9609,-1
-0.055521,-4.4303,1
-1.8416,-0.78872,1
-0.65171,-2.6598,1
1.25,0.80227,-1
-2.3409,-0.71079,1
0.58031,-4.8017,1
-0.97818,-4.2177,1
-0.82139,-2.7127,1
-3.5811,-6.718,1
-4.1878,-1.6197,1
1.7848,0.70241,-1
0.84305,1.0101,-1
-0.60406,1.6988,-1
-0.4199,-0.16301,1
-0.83776,-0.53783,1
-3.5535,-4.1486,1
-0.73176,-0.58289,1
-0.32989,0.65499,-1
1.27,-5.2258,1
-2.0326,-2.7823,1
-2.5312,-2.7779,1
-0.81322,1.8749,-1
1.1909,1.354,-1
-2.0836,-2.5829,1
0.11938,2.6395,-1
1.4705,-2.2558,1
-2.6175,-4.62,1
-0.072936,1.3283,-1
0.74407,1.8452,-1
0.64256,1.3783,-1
-4.3833,1.5101,1
-2.6213,-4.4016,1
-2.3501,-1.1389,1
-0.088215,0.73519,-1
-1.7592,-3.6405,1
1.3967,-1.1556,1
-0.23874,-2.2009,1
-2.4647,-4.5968,1
-3.2636,-2.0795,1
0.89545,-4.5554,1
0.089831,-3.5612,1
-3.2555,-1.8578,1
1.0323,-1.0218,1
0.54544,0.43903,-1
2.529,-5.7625,1
-1.6326,-5.411,1
2.1363,1.3649,-1
-0.079791,1.0261,-1
0.44182,1.128,-1
-1.6412,-4.9422,1
2.2518,-5.0833,1
1.4137,-0.22729,-1
-2.5286,-5.2638,1
-2.1855,-4.4815,1
0.21989,1.4705,-1
-1.9662,0.39132,1
2.091,0.02031,-1
-0.088559,-3.6319,1
-2.9333,0.07026,1
0.68021,0.81524,-1
2.576,1.5957,-1
-0.053077,1.1304,-1
-2.2766,-4.0468,1
1.5279,-1.893,1
0.84035,0.48362,-1
-3.7041,-4.4623,1
-1.9321,-2.6279,1
0.22676,0.79236,1
2.3112,1.3751,-1
1.3463,1.4083,-1
-1.1947,0.23518,1
0.18363,3.2678,-1
-1.2356,-4.496,1
-4.2921,0.54407,1
-3.037,-2.6003,1
-0.60173,0.69449,-1
0.93186,0.020791,-1
-1.8218,-5.6317,1
-1.0845,-2.3547,1
-0.99131,-3.777,1
1.7803,2.0124,-1
-4.2949,-0.68377,1
0.22606,-2.884,1
-0.28715,-5.5136,1
0.74394,1.8304,-1
0.64313,3.1214,-1
-0.73948,-2.2064,1
-1.3107,-6.4154,1
0.61905,-4.6081,1
-0.42487,-0.68576,1
-1.6904,-5.3167,1
-0.97249,-3.4202,1
-0.33612,-5.2357,1
1.6685,1.3872,-1
-0.73383,1.1188,1
1.7614,1.8639,-1
0.4342,1.3645,-1
3.3507,-1.6885,1
-1.5827,-0.42768,1
2.1017,1.5718,-1
-0.73969,-7.9921,1
2.3525,0.40097,-1
-0.043485,1.3816,-1
0.73038,-0.29551,-1
0.16314,-2.4172,1
1.2105,0.57714,-1
0.1693,-1.2342,1
0.57276,0.21893,1
-0.16161,-1.9433,1
2.0225,-0.6014,-1
0.24737,-4.3391,1
0.3105,0.34081,1
-3.1357,-2.9903,1
2.0109,-5.7795,1
3.0357,-3.3437,1
